Tempo_ms,Angulo_Real_graus,Alvo_graus
18416,35.75,0.0
18428,35.75,0.0
18440,35.75,0.0
18452,35.75,0.0
18464,35.75,0.0
18476,35.75,0.0
18516,35.75,0.0
18528,35.75,0.0
18540,35.75,0.0
18552,35.75,0.0
18564,35.75,0.0
18576,35.75,0.0
18588,35.75,0.0
18600,35.75,0.0
18640,36.0,0.0
18652,36.0,0.0
18664,35.75,0.0
18676,36.0,0.0
18688,36.0,0.0
18700,36.0,0.0
18712,36.0,0.0
18724,36.0,0.0
18764,36.25,0.0
18776,36.25,0.0
18788,36.25,0.0
18800,36.5,0.0
18812,36.25,0.0
18824,36.25,0.0
18836,36.5,0.0
18848,36.5,0.0
18888,36.5,0.0
18900,36.75,0.0
18912,36.75,0.0
18924,36.75,0.0
18936,36.75,0.0
18948,36.75,0.0
18960,36.75,0.0
18972,36.75,0.0
19012,36.75,0.0
19024,36.75,0.0
19036,36.5,0.0
19048,36.75,0.0
19060,36.5,0.0
19072,36.5,0.0
19084,36.5,0.0
19096,36.5,0.0
19136,36.5,0.0
19148,36.25,0.0
19160,36.5,0.0
19172,36.25,0.0
19184,36.25,0.0
19196,36.25,0.0
19208,36.25,0.0
19220,36.25,0.0
19260,36.25,0.0
19272,36.25,0.0
19284,36.25,0.0
19296,36.25,0.0
19308,36.25,0.0
19320,36.25,0.0
19332,36.25,0.0
19344,36.25,0.0
19384,36.5,0.0
19396,36.5,0.0
19408,36.25,0.0
19420,36.5,0.0
19432,36.5,0.0
19444,36.5,0.0
19456,36.5,0.0
19468,36.5,0.0
19508,36.5,0.0
19520,36.5,0.0
19532,36.5,0.0
19544,36.5,0.0
19556,36.5,0.0
19568,36.5,0.0
19580,36.5,0.0
19592,36.25,0.0
19632,36.5,0.0
19644,36.25,0.0
19656,36.25,0.0
19668,36.25,0.0
19680,36.25,0.0
19692,36.25,0.0
19704,36.25,0.0
19716,36.25,0.0
19756,36.25,0.0
19768,36.25,0.0
19780,36.25,0.0
19792,36.25,0.0
19804,36.25,0.0
19816,36.5,0.0
19828,36.5,0.0
19840,36.25,0.0
19880,36.5,0.0
19892,36.5,0.0
19904,36.5,0.0
19916,36.5,0.0
19928,36.5,0.0
19940,36.5,0.0
19952,36.5,0.0
19964,36.5,0.0
20004,36.5,0.0
20016,36.5,0.0
20028,36.5,0.0
20040,36.5,0.0
20052,36.5,0.0
20064,36.5,0.0
20076,36.5,0.0
20088,36.5,0.0
20128,36.25,0.0
20140,36.5,0.0
20152,36.25,0.0
20164,36.25,0.0
20176,36.25,0.0
20188,36.25,0.0
20200,36.25,0.0
20212,36.25,0.0
20252,36.25,0.0
20264,36.25,0.0
20276,36.25,0.0
20288,36.25,0.0
20300,36.25,0.0
20312,36.25,0.0
20324,36.25,0.0
20336,36.5,0.0
20376,36.5,0.0
20388,36.5,0.0
20400,36.75,0.0
20412,36.75,0.0
20424,36.5,0.0
20436,36.75,0.0
20448,36.75,0.0
20460,36.75,0.0
20500,37.0,0.0
20512,37.0,0.0
20524,37.0,0.0
20536,37.25,0.0
20548,37.25,0.0
20560,37.25,0.0
20572,37.25,0.0
20584,37.5,0.0
20624,37.5,0.0
20636,37.5,0.0
20648,37.5,0.0
20660,37.5,0.0
20672,37.5,0.0
20684,37.5,0.0
20696,37.5,0.0
20708,37.5,0.0
20748,37.5,0.0
20760,37.5,0.0
20772,37.5,0.0
20784,37.5,0.0
20796,37.5,0.0
20808,37.5,0.0
20820,37.25,0.0
20832,37.25,0.0
20872,37.25,0.0
20884,37.25,0.0
20896,37.25,0.0
20908,37.25,0.0
20920,37.25,0.0
20932,37.0,0.0
20944,37.25,0.0
20956,37.25,0.0
20996,37.0,0.0
21008,37.0,0.0
21020,37.0,0.0
21032,37.0,0.0
21044,37.0,0.0
21056,37.0,0.0
21068,37.0,0.0
21080,37.0,0.0
21120,37.0,0.0
21132,37.0,0.0
21144,37.0,0.0
21156,37.0,0.0
21168,37.0,0.0
21180,37.0,0.0
21192,37.0,0.0
21204,37.0,0.0
21244,37.0,0.0
21256,37.0,0.0
21268,37.0,0.0
21280,37.0,0.0
21292,37.0,0.0
21304,37.0,0.0
21316,37.0,0.0
21328,37.0,0.0
21368,37.0,0.0
21380,36.75,0.0
21392,36.75,0.0
21404,36.75,0.0
21416,36.75,0.0
21428,36.75,0.0
21440,36.5,0.0
21452,36.75,0.0
21492,36.5,0.0
21504,36.75,0.0
21516,36.75,0.0
21528,36.75,0.0
21540,36.5,0.0
21552,36.75,0.0
21564,36.75,0.0
21576,36.75,0.0
21616,36.75,0.0
21628,36.75,0.0
21640,36.75,0.0
21652,36.75,0.0
21664,37.0,0.0
21676,37.0,0.0
21688,36.75,0.0
21700,37.0,0.0
21740,37.0,0.0
21752,37.0,0.0
21764,37.0,0.0
21776,37.0,0.0
21788,37.0,0.0
21800,37.0,0.0
21812,37.0,0.0
21824,37.0,0.0
21864,37.0,0.0
21876,37.0,0.0
21888,37.0,0.0
21900,37.0,0.0
21912,37.0,0.0
21924,37.0,0.0
21936,37.0,0.0
21948,37.0,0.0
21988,37.0,0.0
22000,37.0,0.0
22012,37.0,0.0
22024,37.0,0.0
22036,37.0,0.0
22048,37.0,0.0
22060,37.0,0.0
22072,37.25,0.0
22112,37.25,0.0
22124,37.25,0.0
22136,37.25,0.0
22148,37.25,0.0
22160,37.25,0.0
22172,37.5,0.0
22184,37.5,0.0
22196,37.5,0.0
22236,37.5,0.0
22248,37.5,0.0
22260,37.5,0.0
22272,37.75,0.0
22284,37.75,0.0
22296,37.5,0.0
22308,37.75,0.0
22320,37.75,0.0
22360,37.5,0.0
22372,37.75,0.0
22384,37.75,0.0
22396,37.5,0.0
22408,37.5,0.0
22420,37.75,0.0
22432,37.5,0.0
22444,37.5,0.0
22484,37.5,0.0
22496,37.5,0.0
22508,37.5,0.0
22520,37.5,0.0
22532,37.5,0.0
22544,37.5,0.0
22556,37.5,0.0
22568,37.5,0.0
22608,37.5,0.0
22620,37.5,0.0
22632,37.5,0.0
22644,37.5,0.0
22656,37.5,0.0
22668,37.5,0.0
22680,37.5,0.0
22692,37.5,0.0
22732,37.5,0.0
22744,37.25,0.0
22756,37.25,0.0
22768,37.5,0.0
22780,37.5,0.0
22792,37.25,0.0
22804,37.25,0.0
22816,37.25,0.0
22856,37.25,0.0
22868,37.25,0.0
22880,37.25,0.0
22892,37.25,0.0
22904,37.25,0.0
22916,37.25,0.0
22928,37.25,0.0
22940,37.25,0.0
22980,37.25,0.0
22992,37.25,0.0
23004,37.0,0.0
23016,37.25,0.0
23028,37.25,0.0
23040,37.25,0.0
23052,37.25,0.0
23064,37.25,0.0
23104,37.25,0.0
23116,37.25,0.0
23128,37.25,0.0
23140,37.25,0.0
23152,37.25,0.0
23164,37.25,0.0
23176,37.25,0.0
23188,37.25,0.0
23228,37.25,0.0
23240,37.25,0.0
23252,37.25,0.0
23264,37.25,0.0
23276,37.5,0.0
23288,37.25,0.0
23300,37.25,0.0
23312,37.25,0.0
23352,37.25,0.0
23364,37.25,0.0
23376,37.25,0.0
23388,37.25,0.0
23400,37.25,0.0
23412,37.25,0.0
23424,37.25,0.0
23436,37.25,0.0
23476,37.25,0.0
23488,37.25,0.0
23500,37.25,0.0
23512,37.25,0.0
23524,37.25,0.0
23536,37.25,0.0
23548,37.25,0.0
23560,37.25,0.0
23600,37.25,0.0
23612,37.25,0.0
23624,37.25,0.0
23636,37.25,0.0
23648,37.25,0.0
23660,37.25,0.0
23672,37.25,0.0
23684,37.25,0.0
23724,37.25,0.0
23736,37.25,0.0
