Tempo_ms,Angulo_Real_graus,Alvo_graus
189696,90.75,0.0
189708,90.75,0.0
189720,91.0,0.0
189760,91.0,0.0
189772,91.25,0.0
189784,91.25,0.0
189796,91.25,0.0
189808,91.5,0.0
189820,91.75,0.0
189832,91.75,0.0
189844,91.75,0.0
189884,92.0,0.0
189896,92.0,0.0
189908,92.25,0.0
189920,92.25,0.0
189932,92.25,0.0
189944,92.5,0.0
189956,92.5,0.0
189968,92.5,0.0
190008,92.5,0.0
190020,92.5,0.0
190032,92.75,0.0
190044,92.75,0.0
190056,92.75,0.0
190068,93.0,0.0
190080,93.0,0.0
190092,92.75,0.0
190132,93.0,0.0
190144,92.75,0.0
190156,93.0,0.0
190168,93.0,0.0
190180,92.75,0.0
190192,93.0,0.0
190204,93.0,0.0
190216,92.75,0.0
190256,92.75,0.0
190268,92.75,0.0
190280,92.5,0.0
190292,92.75,0.0
190304,92.5,0.0
190316,92.5,0.0
190328,92.75,0.0
190340,92.5,0.0
190380,92.5,0.0
190392,92.5,0.0
190404,92.25,0.0
190416,92.25,0.0
190428,92.25,0.0
190440,92.25,0.0
190452,92.25,0.0
190464,92.25,0.0
190504,92.25,0.0
190516,92.25,0.0
190528,92.0,0.0
190540,92.0,0.0
190552,92.25,0.0
190564,92.0,0.0
190576,92.0,0.0
190588,92.0,0.0
190628,91.75,0.0
190640,92.0,0.0
190652,91.75,0.0
190664,91.75,0.0
190676,91.75,0.0
190688,91.75,0.0
190700,91.5,0.0
190712,91.75,0.0
190752,91.25,0.0
190764,91.5,0.0
190776,91.5,0.0
190788,91.25,0.0
190800,91.25,0.0
190812,91.25,0.0
190824,91.0,0.0
190836,91.0,0.0
190876,91.0,0.0
190888,91.0,0.0
190900,91.0,0.0
190912,91.0,0.0
190924,91.0,0.0
190936,91.0,0.0
190948,91.0,0.0
190960,91.0,0.0
191000,91.0,0.0
191012,91.0,0.0
191024,91.0,0.0
191036,91.0,0.0
191048,91.0,0.0
191060,91.0,0.0
191072,91.0,0.0
191084,91.0,0.0
191124,91.25,0.0
191136,91.0,0.0
191148,91.25,0.0
191160,91.25,0.0
191172,91.0,0.0
191184,91.0,0.0
191196,91.25,0.0
191208,91.0,0.0
191248,91.0,0.0
191260,90.75,0.0
191272,90.75,0.0
191284,91.0,0.0
191296,90.75,0.0
191308,90.75,0.0
191320,90.75,0.0
191332,90.75,0.0
191372,90.5,0.0
191384,90.5,0.0
191396,90.25,0.0
191408,90.5,0.0
191420,90.25,0.0
191432,90.25,0.0
191444,90.25,0.0
191456,90.25,0.0
191496,90.0,0.0
191508,90.0,0.0
191520,90.0,0.0
191532,90.0,0.0
191544,90.0,0.0
191556,89.75,0.0
191568,90.0,0.0
191580,90.0,0.0
191620,90.0,0.0
191632,90.25,0.0
191644,90.0,0.0
191656,90.0,0.0
191668,90.25,0.0
191680,90.0,0.0
191692,90.0,0.0
191704,90.25,0.0
191744,90.25,0.0
191756,90.5,0.0
191768,90.25,0.0
191780,90.25,0.0
191792,90.5,0.0
191804,90.5,0.0
191816,90.5,0.0
191828,90.5,0.0
191868,90.5,0.0
191880,90.5,0.0
191892,90.5,0.0
191904,90.5,0.0
191916,90.5,0.0
191928,90.5,0.0
191940,90.5,0.0
191952,90.25,0.0
191992,90.25,0.0
192004,90.0,0.0
192016,90.25,0.0
192028,90.0,0.0
192040,90.0,0.0
192052,90.0,0.0
192064,89.75,0.0
192076,89.75,0.0
192116,89.5,0.0
192128,89.5,0.0
192140,89.5,0.0
192152,89.5,0.0
192164,89.25,0.0
192176,89.5,0.0
192188,89.5,0.0
192200,89.25,0.0
192240,89.5,0.0
192252,89.25,0.0
192264,89.5,0.0
192276,89.5,0.0
192288,89.25,0.0
192300,89.5,0.0
192312,89.5,0.0
192324,89.5,0.0
192364,89.75,0.0
192376,89.5,0.0
192388,89.5,0.0
192400,89.75,0.0
192412,89.5,0.0
192424,89.5,0.0
192436,89.75,0.0
192448,89.75,0.0
192488,89.75,0.0
192500,89.5,0.0
